time,node_a,node_b,datetime
729000,268,751,2013-07-02 10:30:00
729000,63,709,2013-07-02 10:30:00
729020,15,253,2013-07-02 10:30:20
729020,63,481,2013-07-02 10:30:20
729040,268,751,2013-07-02 10:30:40
729060,101,511,2013-07-02 10:31:00
729100,268,751,2013-07-02 10:31:40
729120,268,751,2013-07-02 10:32:00
729120,101,511,2013-07-02 10:32:00
729140,268,751,2013-07-02 10:32:20
729140,101,511,2013-07-02 10:32:20
729160,268,751,2013-07-02 10:32:40
729160,101,511,2013-07-02 10:32:40
729160,15,253,2013-07-02 10:32:40
729180,268,751,2013-07-02 10:33:00
729180,15,253,2013-07-02 10:33:00
729220,268,751,2013-07-02 10:33:40
729240,268,751,2013-07-02 10:34:00
729260,268,751,2013-07-02 10:34:20
729300,101,511,2013-07-02 10:35:00
729300,63,709,2013-07-02 10:35:00
729320,268,751,2013-07-02 10:35:20
729320,101,511,2013-07-02 10:35:20
729340,268,751,2013-07-02 10:35:40
729340,101,511,2013-07-02 10:35:40
729360,268,751,2013-07-02 10:36:00
729360,101,511,2013-07-02 10:36:00
729380,268,751,2013-07-02 10:36:20
729380,63,709,2013-07-02 10:36:20
729400,268,751,2013-07-02 10:36:40
729400,63,709,2013-07-02 10:36:40
729420,268,751,2013-07-02 10:37:00
729460,101,511,2013-07-02 10:37:40
729500,101,511,2013-07-02 10:38:20
729540,271,709,2013-07-02 10:39:00
729560,101,511,2013-07-02 10:39:20
729560,271,709,2013-07-02 10:39:20
729580,56,154,2013-07-02 10:39:40
729600,101,511,2013-07-02 10:40:00
729600,56,939,2013-07-02 10:40:00
729600,271,709,2013-07-02 10:40:00
729620,56,939,2013-07-02 10:40:20
729620,271,709,2013-07-02 10:40:20
729660,101,511,2013-07-02 10:41:00
729660,56,939,2013-07-02 10:41:00
729680,101,511,2013-07-02 10:41:20
729700,101,511,2013-07-02 10:41:40
729700,15,253,2013-07-02 10:41:40
729720,101,511,2013-07-02 10:42:00
729720,271,709,2013-07-02 10:42:00
729740,271,709,2013-07-02 10:42:20
729740,123,253,2013-07-02 10:42:20
729760,101,511,2013-07-02 10:42:40
729760,271,709,2013-07-02 10:42:40
729780,271,709,2013-07-02 10:43:00
729820,271,709,2013-07-02 10:43:40
729840,101,511,2013-07-02 10:44:00
729840,271,709,2013-07-02 10:44:00
729860,63,779,2013-07-02 10:44:20
729860,63,154,2013-07-02 10:44:20
729860,271,481,2013-07-02 10:44:20
729880,271,481,2013-07-02 10:44:40
729900,101,511,2013-07-02 10:45:00
729920,154,271,2013-07-02 10:45:20
730020,50,875,2013-07-02 10:47:00
730040,50,875,2013-07-02 10:47:20
730060,50,875,2013-07-02 10:47:40
730080,50,875,2013-07-02 10:48:00
730080,63,481,2013-07-02 10:48:00
730100,268,751,2013-07-02 10:48:20
730100,50,875,2013-07-02 10:48:20
730120,268,751,2013-07-02 10:48:40
730120,50,875,2013-07-02 10:48:40
730140,268,751,2013-07-02 10:49:00
730160,268,751,2013-07-02 10:49:20
730180,268,751,2013-07-02 10:49:40
730180,63,481,2013-07-02 10:49:40
730200,268,751,2013-07-02 10:50:00
730220,268,751,2013-07-02 10:50:20
730220,63,481,2013-07-02 10:50:20
730240,268,751,2013-07-02 10:50:40
730240,63,481,2013-07-02 10:50:40
730300,63,481,2013-07-02 10:51:40
730320,63,481,2013-07-02 10:52:00
730340,29,513,2013-07-02 10:52:20
730380,268,751,2013-07-02 10:53:00
730400,268,751,2013-07-02 10:53:20
730420,268,751,2013-07-02 10:53:40
730440,268,751,2013-07-02 10:54:00
730460,123,253,2013-07-02 10:54:20
730500,63,154,2013-07-02 10:55:00
730520,21,804,2013-07-02 10:55:20
730540,481,709,2013-07-02 10:55:40
730560,481,709,2013-07-02 10:56:00
730560,63,481,2013-07-02 10:56:00
730580,63,481,2013-07-02 10:56:20
730620,56,939,2013-07-02 10:57:00
730640,481,709,2013-07-02 10:57:20
730660,56,102,2013-07-02 10:57:40
730680,153,271,2013-07-02 10:58:00
730680,56,939,2013-07-02 10:58:00
730720,153,154,2013-07-02 10:58:40
730760,153,271,2013-07-02 10:59:20
730780,153,271,2013-07-02 10:59:40
730860,15,253,2013-07-02 11:01:00
730880,153,271,2013-07-02 11:01:20
730900,153,271,2013-07-02 11:01:40
730920,102,804,2013-07-02 11:02:00
730920,153,271,2013-07-02 11:02:00
730940,153,271,2013-07-02 11:02:20
731020,102,804,2013-07-02 11:03:40
731040,15,253,2013-07-02 11:04:00
731060,102,804,2013-07-02 11:04:20
731080,56,939,2013-07-02 11:04:40
731140,102,804,2013-07-02 11:05:40
731160,102,804,2013-07-02 11:06:00
731220,15,253,2013-07-02 11:07:00
731220,153,271,2013-07-02 11:07:00
731220,56,939,2013-07-02 11:07:00
731240,15,253,2013-07-02 11:07:20
731240,153,271,2013-07-02 11:07:20
731260,15,253,2013-07-02 11:07:40
731260,153,271,2013-07-02 11:07:40
731280,153,271,2013-07-02 11:08:00
731300,15,253,2013-07-02 11:08:20
731320,153,271,2013-07-02 11:08:40
731340,153,271,2013-07-02 11:09:00
731360,15,253,2013-07-02 11:09:20
731360,153,271,2013-07-02 11:09:20
731380,15,253,2013-07-02 11:09:40
731380,153,271,2013-07-02 11:09:40
731400,15,253,2013-07-02 11:10:00
731400,153,271,2013-07-02 11:10:00
731420,15,253,2013-07-02 11:10:20
731420,153,271,2013-07-02 11:10:20
731440,15,253,2013-07-02 11:10:40
731460,15,253,2013-07-02 11:11:00
731460,153,271,2013-07-02 11:11:00
731480,15,253,2013-07-02 11:11:20
731500,15,253,2013-07-02 11:11:40
731520,102,804,2013-07-02 11:12:00
731520,123,253,2013-07-02 11:12:00
731540,102,804,2013-07-02 11:12:20
731560,102,804,2013-07-02 11:12:40
731580,102,804,2013-07-02 11:13:00
731600,102,804,2013-07-02 11:13:20
731720,63,481,2013-07-02 11:15:20
731840,222,267,2013-07-02 11:17:20
731860,150,709,2013-07-02 11:17:40
731880,150,709,2013-07-02 11:18:00
731880,222,267,2013-07-02 11:18:00
731940,63,765,2013-07-02 11:19:00
731980,63,481,2013-07-02 11:19:40
732120,15,253,2013-07-02 11:22:00
732180,113,513,2013-07-02 11:23:00
732200,15,253,2013-07-02 11:23:20
732260,63,481,2013-07-02 11:24:20
732380,15,95,2013-07-02 11:26:20
732400,15,95,2013-07-02 11:26:40
732420,15,95,2013-07-02 11:27:00
732440,15,95,2013-07-02 11:27:20
732460,150,153,2013-07-02 11:27:40
732460,15,95,2013-07-02 11:27:40
732520,15,95,2013-07-02 11:28:40
732540,56,431,2013-07-02 11:29:00
732580,15,95,2013-07-02 11:29:40
732600,15,95,2013-07-02 11:30:00
732620,15,95,2013-07-02 11:30:20
732640,15,95,2013-07-02 11:30:40
732660,15,95,2013-07-02 11:31:00
732680,15,95,2013-07-02 11:31:20
732720,101,511,2013-07-02 11:32:00
732720,15,95,2013-07-02 11:32:00
732740,15,95,2013-07-02 11:32:20
732740,50,102,2013-07-02 11:32:20
732760,50,102,2013-07-02 11:32:40
732820,15,95,2013-07-02 11:33:40
732860,15,95,2013-07-02 11:34:20
732900,15,95,2013-07-02 11:35:00
732900,56,431,2013-07-02 11:35:00
732920,15,95,2013-07-02 11:35:20
732920,56,431,2013-07-02 11:35:20
732940,15,95,2013-07-02 11:35:40
732940,50,102,2013-07-02 11:35:40
732960,15,95,2013-07-02 11:36:00
733000,15,95,2013-07-02 11:36:40
733000,63,481,2013-07-02 11:36:40
733020,15,95,2013-07-02 11:37:00
733040,15,95,2013-07-02 11:37:20
733060,15,95,2013-07-02 11:37:40
733060,271,499,2013-07-02 11:37:40
733060,56,939,2013-07-02 11:37:40
733080,56,939,2013-07-02 11:38:00
733080,15,95,2013-07-02 11:38:00
733080,50,102,2013-07-02 11:38:00
733100,63,481,2013-07-02 11:38:20
733100,15,95,2013-07-02 11:38:20
733100,50,102,2013-07-02 11:38:20
733120,15,95,2013-07-02 11:38:40
733120,50,102,2013-07-02 11:38:40
733140,15,95,2013-07-02 11:39:00
733160,15,95,2013-07-02 11:39:20
733160,50,102,2013-07-02 11:39:20
733180,105,513,2013-07-02 11:39:40
733180,15,95,2013-07-02 11:39:40
733200,105,513,2013-07-02 11:40:00
733200,15,95,2013-07-02 11:40:00
733200,56,939,2013-07-02 11:40:00
733220,15,95,2013-07-02 11:40:20
733220,56,939,2013-07-02 11:40:20
733240,15,95,2013-07-02 11:40:40
733240,56,939,2013-07-02 11:40:40
733260,15,95,2013-07-02 11:41:00
733260,56,939,2013-07-02 11:41:00
733280,56,939,2013-07-02 11:41:20
733300,56,939,2013-07-02 11:41:40
733320,56,939,2013-07-02 11:42:00
733340,56,431,2013-07-02 11:42:20
733340,56,939,2013-07-02 11:42:20
733360,56,939,2013-07-02 11:42:40
733360,63,533,2013-07-02 11:42:40
733380,56,939,2013-07-02 11:43:00
733380,63,533,2013-07-02 11:43:00
733400,105,113,2013-07-02 11:43:20
733400,63,533,2013-07-02 11:43:20
733420,496,786,2013-07-02 11:43:40
733440,15,95,2013-07-02 11:44:00
733440,496,786,2013-07-02 11:44:00
733460,63,533,2013-07-02 11:44:20
733500,154,271,2013-07-02 11:45:00
733600,102,804,2013-07-02 11:46:40
733700,102,804,2013-07-02 11:48:20
733700,29,95,2013-07-02 11:48:20
733700,56,939,2013-07-02 11:48:20
733720,29,95,2013-07-02 11:48:40
733740,29,95,2013-07-02 11:49:00
733760,29,95,2013-07-02 11:49:20
733780,29,95,2013-07-02 11:49:40
733800,29,95,2013-07-02 11:50:00
733900,102,804,2013-07-02 11:51:40
733920,29,95,2013-07-02 11:52:00
733940,29,95,2013-07-02 11:52:20
733960,29,95,2013-07-02 11:52:40
733960,95,194,2013-07-02 11:52:40
733980,265,751,2013-07-02 11:53:00
733980,95,194,2013-07-02 11:53:00
734000,265,751,2013-07-02 11:53:20
734020,265,751,2013-07-02 11:53:40
734020,105,113,2013-07-02 11:53:40
734080,63,154,2013-07-02 11:54:40
734100,150,154,2013-07-02 11:55:00
734100,63,150,2013-07-02 11:55:00
734100,63,154,2013-07-02 11:55:00
734120,150,709,2013-07-02 11:55:20
734140,63,271,2013-07-02 11:55:40
734140,63,154,2013-07-02 11:55:40
734140,222,267,2013-07-02 11:55:40
734160,63,271,2013-07-02 11:56:00
734180,150,709,2013-07-02 11:56:20
734200,150,709,2013-07-02 11:56:40
734220,150,709,2013-07-02 11:57:00
734240,150,709,2013-07-02 11:57:20
734260,150,709,2013-07-02 11:57:40
734280,150,709,2013-07-02 11:58:00
734280,153,271,2013-07-02 11:58:00
734300,150,709,2013-07-02 11:58:20
734320,150,709,2013-07-02 11:58:40
734340,150,709,2013-07-02 11:59:00
734360,150,709,2013-07-02 11:59:20
734380,222,267,2013-07-02 11:59:40
734420,102,804,2013-07-02 12:00:20
734500,102,804,2013-07-02 12:01:40
734800,268,778,2013-07-02 12:06:40
734820,268,778,2013-07-02 12:07:00
735260,35,778,2013-07-02 12:14:20
735300,102,804,2013-07-02 12:15:00
735320,102,804,2013-07-02 12:15:20
735440,102,804,2013-07-02 12:17:20
735820,209,275,2013-07-02 12:23:40
736320,255,511,2013-07-02 12:32:00
736340,80,255,2013-07-02 12:32:20
736400,311,496,2013-07-02 12:33:20
736420,311,496,2013-07-02 12:33:40
736460,431,938,2013-07-02 12:34:20
736480,431,938,2013-07-02 12:34:40
736600,79,253,2013-07-02 12:36:40
736740,131,804,2013-07-02 12:39:00
736980,494,765,2013-07-02 12:43:00
737000,751,778,2013-07-02 12:43:20
737020,494,765,2013-07-02 12:43:40
737080,494,765,2013-07-02 12:44:40
737180,131,804,2013-07-02 12:46:20
737200,131,804,2013-07-02 12:46:40
737220,131,804,2013-07-02 12:47:00
737260,50,804,2013-07-02 12:47:40
737300,102,804,2013-07-02 12:48:20
737300,131,804,2013-07-02 12:48:20
737320,102,804,2013-07-02 12:48:40
737340,102,804,2013-07-02 12:49:00
737580,50,102,2013-07-02 12:53:00
737680,102,804,2013-07-02 12:54:40
737680,50,804,2013-07-02 12:54:40
737700,50,804,2013-07-02 12:55:00
737740,102,804,2013-07-02 12:55:40
737740,50,804,2013-07-02 12:55:40
737740,50,102,2013-07-02 12:55:40
737740,131,804,2013-07-02 12:55:40
737760,50,131,2013-07-02 12:56:00
737760,102,131,2013-07-02 12:56:00
737760,131,804,2013-07-02 12:56:00
737860,265,804,2013-07-02 12:57:40
737880,265,804,2013-07-02 12:58:00
737900,265,804,2013-07-02 12:58:20
737920,265,804,2013-07-02 12:58:40
737940,265,804,2013-07-02 12:59:00
737960,265,804,2013-07-02 12:59:20
737980,265,804,2013-07-02 12:59:40
738000,265,804,2013-07-02 13:00:00
738020,265,804,2013-07-02 13:00:20
738040,265,804,2013-07-02 13:00:40
738220,184,826,2013-07-02 13:03:40
738240,265,751,2013-07-02 13:04:00
738240,196,826,2013-07-02 13:04:00
738240,184,826,2013-07-02 13:04:00
738280,184,265,2013-07-02 13:04:40
738280,265,751,2013-07-02 13:04:40
738300,265,751,2013-07-02 13:05:00
738300,194,779,2013-07-02 13:05:00
738320,265,751,2013-07-02 13:05:20
738320,265,779,2013-07-02 13:05:20
738320,194,265,2013-07-02 13:05:20
738340,265,751,2013-07-02 13:05:40
738360,265,751,2013-07-02 13:06:00
738400,50,804,2013-07-02 13:06:40
738580,311,496,2013-07-02 13:09:40
738600,311,496,2013-07-02 13:10:00
738620,311,496,2013-07-02 13:10:20
738640,311,496,2013-07-02 13:10:40
738660,17,209,2013-07-02 13:11:00
738680,222,496,2013-07-02 13:11:20
738680,48,431,2013-07-02 13:11:20
738740,222,496,2013-07-02 13:12:20
738740,134,804,2013-07-02 13:12:20
738760,17,48,2013-07-02 13:12:40
738780,17,48,2013-07-02 13:13:00
738800,311,496,2013-07-02 13:13:20
738820,311,496,2013-07-02 13:13:40
738820,134,804,2013-07-02 13:13:40
738820,222,496,2013-07-02 13:13:40
738840,311,496,2013-07-02 13:14:00
738840,222,496,2013-07-02 13:14:00
738860,222,496,2013-07-02 13:14:20
738880,311,496,2013-07-02 13:14:40
738880,222,496,2013-07-02 13:14:40
738900,222,496,2013-07-02 13:15:00
738960,222,496,2013-07-02 13:16:00
738980,222,496,2013-07-02 13:16:20
739000,222,496,2013-07-02 13:16:40
739020,222,496,2013-07-02 13:17:00
739040,50,804,2013-07-02 13:17:20
739060,50,804,2013-07-02 13:17:40
739400,267,311,2013-07-02 13:23:20
739460,134,804,2013-07-02 13:24:20
739460,50,804,2013-07-02 13:24:20
739560,179,804,2013-07-02 13:26:00
739580,123,804,2013-07-02 13:26:20
739760,222,496,2013-07-02 13:29:20
739800,134,179,2013-07-02 13:30:00
739800,17,134,2013-07-02 13:30:00
739860,48,134,2013-07-02 13:31:00
739860,222,496,2013-07-02 13:31:00
739860,134,179,2013-07-02 13:31:00
739880,48,134,2013-07-02 13:31:20
739880,17,134,2013-07-02 13:31:20
739880,17,50,2013-07-02 13:31:20
739880,48,50,2013-07-02 13:31:20
739900,17,134,2013-07-02 13:31:40
740020,194,311,2013-07-02 13:33:40
740040,153,492,2013-07-02 13:34:00
740040,222,496,2013-07-02 13:34:00
740060,153,492,2013-07-02 13:34:20
740080,153,492,2013-07-02 13:34:40
740100,153,492,2013-07-02 13:35:00
740120,153,492,2013-07-02 13:35:20
740140,153,492,2013-07-02 13:35:40
740160,153,492,2013-07-02 13:36:00
740180,153,492,2013-07-02 13:36:20
740200,134,431,2013-07-02 13:36:40
740220,134,431,2013-07-02 13:37:00
740240,134,431,2013-07-02 13:37:20
740260,134,431,2013-07-02 13:37:40
740280,134,431,2013-07-02 13:38:00
740360,134,431,2013-07-02 13:39:20
740380,153,492,2013-07-02 13:39:40
740400,153,492,2013-07-02 13:40:00
740400,134,431,2013-07-02 13:40:00
740420,153,492,2013-07-02 13:40:20
740420,134,431,2013-07-02 13:40:20
740440,153,492,2013-07-02 13:40:40
740440,134,431,2013-07-02 13:40:40
740460,134,431,2013-07-02 13:41:00
740480,153,492,2013-07-02 13:41:20
740480,134,431,2013-07-02 13:41:20
740500,153,492,2013-07-02 13:41:40
740500,194,311,2013-07-02 13:41:40
740600,153,492,2013-07-02 13:43:20
740640,265,751,2013-07-02 13:44:00
740640,153,492,2013-07-02 13:44:00
740660,265,751,2013-07-02 13:44:20
740660,153,492,2013-07-02 13:44:20
740680,153,492,2013-07-02 13:44:40
740700,153,492,2013-07-02 13:45:00
740760,29,311,2013-07-02 13:46:00
740840,194,311,2013-07-02 13:47:20
740980,271,765,2013-07-02 13:49:40
740980,131,826,2013-07-02 13:49:40
741180,154,271,2013-07-02 13:53:00
741360,29,311,2013-07-02 13:56:00
741820,63,481,2013-07-02 14:03:40
741840,265,826,2013-07-02 14:04:00
741840,63,481,2013-07-02 14:04:00
741860,63,481,2013-07-02 14:04:20
741880,63,481,2013-07-02 14:04:40
741900,63,481,2013-07-02 14:05:00
741920,63,481,2013-07-02 14:05:20
742120,63,709,2013-07-02 14:08:40
742140,63,709,2013-07-02 14:09:00
742160,63,709,2013-07-02 14:09:20
742180,63,709,2013-07-02 14:09:40
742300,63,709,2013-07-02 14:11:40
742440,63,709,2013-07-02 14:14:00
742520,153,271,2013-07-02 14:15:20
742620,271,709,2013-07-02 14:17:00
742640,271,709,2013-07-02 14:17:20
742660,271,709,2013-07-02 14:17:40
742680,153,271,2013-07-02 14:18:00
743160,79,123,2013-07-02 14:26:00
743460,271,709,2013-07-02 14:31:00
743480,271,709,2013-07-02 14:31:20
743520,194,311,2013-07-02 14:32:00
743540,63,271,2013-07-02 14:32:20
743540,194,311,2013-07-02 14:32:20
743560,194,311,2013-07-02 14:32:40
743580,265,826,2013-07-02 14:33:00
743600,153,271,2013-07-02 14:33:20
743600,194,311,2013-07-02 14:33:20
743760,481,709,2013-07-02 14:36:00
743780,271,499,2013-07-02 14:36:20
743800,271,448,2013-07-02 14:36:40
743900,194,311,2013-07-02 14:38:20
744000,271,601,2013-07-02 14:40:00
744020,271,601,2013-07-02 14:40:20
744040,271,601,2013-07-02 14:40:40
744060,271,601,2013-07-02 14:41:00
744080,271,601,2013-07-02 14:41:20
744120,271,601,2013-07-02 14:42:00
744160,271,601,2013-07-02 14:42:40
744180,271,601,2013-07-02 14:43:00
744180,335,762,2013-07-02 14:43:00
744200,271,601,2013-07-02 14:43:20
744200,335,762,2013-07-02 14:43:20
744220,153,271,2013-07-02 14:43:40
744240,153,271,2013-07-02 14:44:00
744380,271,499,2013-07-02 14:46:20
744420,95,253,2013-07-02 14:47:00
744500,63,153,2013-07-02 14:48:20
744520,63,153,2013-07-02 14:48:40
744540,63,153,2013-07-02 14:49:00
744920,29,779,2013-07-02 14:55:20
744940,29,779,2013-07-02 14:55:40
744960,29,779,2013-07-02 14:56:00
745020,29,779,2013-07-02 14:57:00
745040,29,779,2013-07-02 14:57:20
745060,29,779,2013-07-02 14:57:40
745080,29,779,2013-07-02 14:58:00
745100,29,779,2013-07-02 14:58:20
745120,29,779,2013-07-02 14:58:40
745140,29,779,2013-07-02 14:59:00
745160,29,779,2013-07-02 14:59:20
745180,29,779,2013-07-02 14:59:40
745200,29,779,2013-07-02 15:00:00
745220,29,779,2013-07-02 15:00:20
745240,29,779,2013-07-02 15:00:40
745260,29,779,2013-07-02 15:01:00
745280,29,779,2013-07-02 15:01:20
745300,29,779,2013-07-02 15:01:40
745320,150,271,2013-07-02 15:02:00
745320,29,779,2013-07-02 15:02:00
745340,29,779,2013-07-02 15:02:20
745360,29,779,2013-07-02 15:02:40
745380,29,779,2013-07-02 15:03:00
745480,255,273,2013-07-02 15:04:40
745540,255,273,2013-07-02 15:05:40
745560,255,273,2013-07-02 15:06:00
745940,120,196,2013-07-02 15:12:20
745960,120,196,2013-07-02 15:12:40
746460,101,431,2013-07-02 15:21:00
746480,101,431,2013-07-02 15:21:20
746780,275,804,2013-07-02 15:26:20
746820,184,268,2013-07-02 15:27:00
746840,184,268,2013-07-02 15:27:20
746860,184,268,2013-07-02 15:27:40
746880,184,268,2013-07-02 15:28:00
746900,184,268,2013-07-02 15:28:20
746980,222,765,2013-07-02 15:29:40
747080,122,271,2013-07-02 15:31:20
747140,184,268,2013-07-02 15:32:20
747160,184,268,2013-07-02 15:32:40
747200,150,709,2013-07-02 15:33:20
747200,63,481,2013-07-02 15:33:20
747240,150,709,2013-07-02 15:34:00
747260,150,709,2013-07-02 15:34:20
747260,271,709,2013-07-02 15:34:20
747280,153,709,2013-07-02 15:34:40
747280,271,709,2013-07-02 15:34:40
747320,102,875,2013-07-02 15:35:20
747380,481,709,2013-07-02 15:36:20
747400,63,709,2013-07-02 15:36:40
747420,63,709,2013-07-02 15:37:00
747440,194,765,2013-07-02 15:37:20
747440,17,875,2013-07-02 15:37:20
747460,194,765,2013-07-02 15:37:40
747500,194,765,2013-07-02 15:38:20
747580,153,492,2013-07-02 15:39:40
747620,122,154,2013-07-02 15:40:20
747620,153,492,2013-07-02 15:40:20
747640,122,154,2013-07-02 15:40:40
747660,122,154,2013-07-02 15:41:00
747660,153,492,2013-07-02 15:41:00
747680,153,492,2013-07-02 15:41:20
747700,153,492,2013-07-02 15:41:40
747720,194,765,2013-07-02 15:42:00
747720,153,492,2013-07-02 15:42:00
747740,194,765,2013-07-02 15:42:20
747740,273,826,2013-07-02 15:42:20
747760,194,765,2013-07-02 15:42:40
747800,194,765,2013-07-02 15:43:20
747820,194,765,2013-07-02 15:43:40
747880,194,765,2013-07-02 15:44:40
747960,273,826,2013-07-02 15:46:00
748060,211,762,2013-07-02 15:47:40
748100,255,273,2013-07-02 15:48:20
748120,211,762,2013-07-02 15:48:40
748160,255,273,2013-07-02 15:49:20
748180,255,273,2013-07-02 15:49:40
748220,255,273,2013-07-02 15:50:20
748280,122,154,2013-07-02 15:51:20
748300,122,154,2013-07-02 15:51:40
748400,205,267,2013-07-02 15:53:20
748400,63,481,2013-07-02 15:53:20
748480,122,271,2013-07-02 15:54:40
748500,122,271,2013-07-02 15:55:00
748520,150,271,2013-07-02 15:55:20
748520,150,709,2013-07-02 15:55:20
748520,122,709,2013-07-02 15:55:20
748540,122,271,2013-07-02 15:55:40
748540,150,271,2013-07-02 15:55:40
748560,150,271,2013-07-02 15:56:00
748580,122,271,2013-07-02 15:56:20
748580,150,271,2013-07-02 15:56:20
748600,122,271,2013-07-02 15:56:40
748620,122,271,2013-07-02 15:57:00
748660,153,271,2013-07-02 15:57:40
748700,122,153,2013-07-02 15:58:20
