time,node_a,node_b,status_a,status_b,datetime
239120,1181,1701,NUR,PAT,2010-12-09 07:25:20
239140,1115,1210,NUR,NUR,2010-12-09 07:25:40
239140,1193,1416,NUR,PAT,2010-12-09 07:25:40
239140,1362,1625,PAT,NUR,2010-12-09 07:25:40
239140,1210,1378,NUR,PAT,2010-12-09 07:25:40
239140,1115,1378,NUR,PAT,2010-12-09 07:25:40
239140,1181,1701,NUR,PAT,2010-12-09 07:25:40
239160,1115,1210,NUR,NUR,2010-12-09 07:26:00
239160,1193,1416,NUR,PAT,2010-12-09 07:26:00
239160,1210,1378,NUR,PAT,2010-12-09 07:26:00
239160,1115,1378,NUR,PAT,2010-12-09 07:26:00
239180,1115,1210,NUR,NUR,2010-12-09 07:26:20
239180,1193,1416,NUR,PAT,2010-12-09 07:26:20
239180,1210,1378,NUR,PAT,2010-12-09 07:26:20
239180,1115,1378,NUR,PAT,2010-12-09 07:26:20
239200,1115,1210,NUR,NUR,2010-12-09 07:26:40
239200,1193,1416,NUR,PAT,2010-12-09 07:26:40
239200,1210,1378,NUR,PAT,2010-12-09 07:26:40
239200,1115,1378,NUR,PAT,2010-12-09 07:26:40
239200,1181,1701,NUR,PAT,2010-12-09 07:26:40
239220,1115,1210,NUR,NUR,2010-12-09 07:27:00
239220,1193,1416,NUR,PAT,2010-12-09 07:27:00
239220,1362,1625,PAT,NUR,2010-12-09 07:27:00
239220,1210,1378,NUR,PAT,2010-12-09 07:27:00
239220,1115,1378,NUR,PAT,2010-12-09 07:27:00
239220,1181,1701,NUR,PAT,2010-12-09 07:27:00
239240,1115,1210,NUR,NUR,2010-12-09 07:27:20
239240,1193,1416,NUR,PAT,2010-12-09 07:27:20
239240,1210,1378,NUR,PAT,2010-12-09 07:27:20
239240,1115,1378,NUR,PAT,2010-12-09 07:27:20
239240,1181,1701,NUR,PAT,2010-12-09 07:27:20
239260,1115,1210,NUR,NUR,2010-12-09 07:27:40
239260,1210,1378,NUR,PAT,2010-12-09 07:27:40
239260,1115,1378,NUR,PAT,2010-12-09 07:27:40
239280,1115,1210,NUR,NUR,2010-12-09 07:28:00
239280,1193,1416,NUR,PAT,2010-12-09 07:28:00
239280,1210,1378,NUR,PAT,2010-12-09 07:28:00
239280,1115,1378,NUR,PAT,2010-12-09 07:28:00
239300,1115,1210,NUR,NUR,2010-12-09 07:28:20
239300,1193,1416,NUR,PAT,2010-12-09 07:28:20
239300,1362,1625,PAT,NUR,2010-12-09 07:28:20
239300,1210,1378,NUR,PAT,2010-12-09 07:28:20
239300,1115,1378,NUR,PAT,2010-12-09 07:28:20
239300,1295,1625,NUR,NUR,2010-12-09 07:28:20
239300,1181,1701,NUR,PAT,2010-12-09 07:28:20
239320,1115,1210,NUR,NUR,2010-12-09 07:28:40
239320,1193,1416,NUR,PAT,2010-12-09 07:28:40
239320,1362,1625,PAT,NUR,2010-12-09 07:28:40
239320,1210,1378,NUR,PAT,2010-12-09 07:28:40
239320,1115,1378,NUR,PAT,2010-12-09 07:28:40
239320,1295,1625,NUR,NUR,2010-12-09 07:28:40
239320,1181,1701,NUR,PAT,2010-12-09 07:28:40
239340,1362,1625,PAT,NUR,2010-12-09 07:29:00
239340,1181,1701,NUR,PAT,2010-12-09 07:29:00
239360,1193,1416,NUR,PAT,2010-12-09 07:29:20
239360,1362,1625,PAT,NUR,2010-12-09 07:29:20
239360,1115,1378,NUR,PAT,2010-12-09 07:29:20
239360,1181,1701,NUR,PAT,2010-12-09 07:29:20
239380,1115,1210,NUR,NUR,2010-12-09 07:29:40
239380,1193,1416,NUR,PAT,2010-12-09 07:29:40
239380,1210,1378,NUR,PAT,2010-12-09 07:29:40
239380,1181,1701,NUR,PAT,2010-12-09 07:29:40
239400,1193,1416,NUR,PAT,2010-12-09 07:30:00
239400,1362,1625,PAT,NUR,2010-12-09 07:30:00
239400,1210,1378,NUR,PAT,2010-12-09 07:30:00
239400,1181,1701,NUR,PAT,2010-12-09 07:30:00
239420,1193,1416,NUR,PAT,2010-12-09 07:30:20
239420,1362,1625,PAT,NUR,2010-12-09 07:30:20
239420,1210,1378,NUR,PAT,2010-12-09 07:30:20
239420,1181,1701,NUR,PAT,2010-12-09 07:30:20
239440,1193,1416,NUR,PAT,2010-12-09 07:30:40
239440,1181,1701,NUR,PAT,2010-12-09 07:30:40
239460,1193,1416,NUR,PAT,2010-12-09 07:31:00
239460,1210,1378,NUR,PAT,2010-12-09 07:31:00
239480,1115,1210,NUR,NUR,2010-12-09 07:31:20
239480,1181,1701,NUR,PAT,2010-12-09 07:31:20
239500,1115,1210,NUR,NUR,2010-12-09 07:31:40
239500,1205,1295,NUR,NUR,2010-12-09 07:31:40
239500,1210,1378,NUR,PAT,2010-12-09 07:31:40
239500,1115,1378,NUR,PAT,2010-12-09 07:31:40
239500,1181,1701,NUR,PAT,2010-12-09 07:31:40
239520,1210,1378,NUR,PAT,2010-12-09 07:32:00
239520,1115,1378,NUR,PAT,2010-12-09 07:32:00
239520,1193,1205,NUR,NUR,2010-12-09 07:32:00
239520,1181,1701,NUR,PAT,2010-12-09 07:32:00
239540,1115,1210,NUR,NUR,2010-12-09 07:32:20
239540,1181,1701,NUR,PAT,2010-12-09 07:32:20
239560,1115,1210,NUR,NUR,2010-12-09 07:32:40
239560,1295,1701,NUR,PAT,2010-12-09 07:32:40
239560,1193,1416,NUR,PAT,2010-12-09 07:32:40
239560,1210,1378,NUR,PAT,2010-12-09 07:32:40
239560,1193,1205,NUR,NUR,2010-12-09 07:32:40
239560,1181,1701,NUR,PAT,2010-12-09 07:32:40
239580,1295,1658,NUR,ADM,2010-12-09 07:33:00
239580,1115,1378,NUR,PAT,2010-12-09 07:33:00
239580,1181,1701,NUR,PAT,2010-12-09 07:33:00
239600,1181,1701,NUR,PAT,2010-12-09 07:33:20
239620,1193,1205,NUR,NUR,2010-12-09 07:33:40
239620,1181,1701,NUR,PAT,2010-12-09 07:33:40
239640,1115,1210,NUR,NUR,2010-12-09 07:34:00
239640,1115,1307,NUR,PAT,2010-12-09 07:34:00
239660,1115,1210,NUR,NUR,2010-12-09 07:34:20
239660,1115,1307,NUR,PAT,2010-12-09 07:34:20
239660,1181,1701,NUR,PAT,2010-12-09 07:34:20
239680,1115,1210,NUR,NUR,2010-12-09 07:34:40
239680,1115,1307,NUR,PAT,2010-12-09 07:34:40
239680,1181,1701,NUR,PAT,2010-12-09 07:34:40
239700,1115,1210,NUR,NUR,2010-12-09 07:35:00
239700,1115,1307,NUR,PAT,2010-12-09 07:35:00
239700,1181,1701,NUR,PAT,2010-12-09 07:35:00
239700,1210,1307,NUR,PAT,2010-12-09 07:35:00
239720,1115,1210,NUR,NUR,2010-12-09 07:35:20
239720,1115,1307,NUR,PAT,2010-12-09 07:35:20
239740,1115,1210,NUR,NUR,2010-12-09 07:35:40
239740,1115,1307,NUR,PAT,2010-12-09 07:35:40
239760,1115,1307,NUR,PAT,2010-12-09 07:36:00
239760,1181,1701,NUR,PAT,2010-12-09 07:36:00
239780,1115,1210,NUR,NUR,2010-12-09 07:36:20
239780,1115,1307,NUR,PAT,2010-12-09 07:36:20
239780,1295,1625,NUR,NUR,2010-12-09 07:36:20
239800,1115,1210,NUR,NUR,2010-12-09 07:36:40
239800,1115,1307,NUR,PAT,2010-12-09 07:36:40
239800,1362,1625,PAT,NUR,2010-12-09 07:36:40
239800,1295,1625,NUR,NUR,2010-12-09 07:36:40
239820,1115,1210,NUR,NUR,2010-12-09 07:37:00
239820,1115,1307,NUR,PAT,2010-12-09 07:37:00
239840,1115,1210,NUR,NUR,2010-12-09 07:37:20
239840,1115,1307,NUR,PAT,2010-12-09 07:37:20
239840,1193,1385,NUR,PAT,2010-12-09 07:37:20
239840,1181,1701,NUR,PAT,2010-12-09 07:37:20
239840,1210,1307,NUR,PAT,2010-12-09 07:37:20
239860,1115,1210,NUR,NUR,2010-12-09 07:37:40
239860,1115,1307,NUR,PAT,2010-12-09 07:37:40
239860,1181,1701,NUR,PAT,2010-12-09 07:37:40
239880,1115,1210,NUR,NUR,2010-12-09 07:38:00
239880,1115,1307,NUR,PAT,2010-12-09 07:38:00
239880,1115,1378,NUR,PAT,2010-12-09 07:38:00
239900,1115,1210,NUR,NUR,2010-12-09 07:38:20
239900,1193,1385,NUR,PAT,2010-12-09 07:38:20
239900,1181,1701,NUR,PAT,2010-12-09 07:38:20
239920,1115,1210,NUR,NUR,2010-12-09 07:38:40
239920,1115,1307,NUR,PAT,2010-12-09 07:38:40
239920,1181,1701,NUR,PAT,2010-12-09 07:38:40
239940,1115,1210,NUR,NUR,2010-12-09 07:39:00
239940,1115,1307,NUR,PAT,2010-12-09 07:39:00
239940,1181,1701,NUR,PAT,2010-12-09 07:39:00
239940,1210,1307,NUR,PAT,2010-12-09 07:39:00
239960,1115,1210,NUR,NUR,2010-12-09 07:39:20
239960,1181,1701,NUR,PAT,2010-12-09 07:39:20
239960,1210,1307,NUR,PAT,2010-12-09 07:39:20
239980,1115,1210,NUR,NUR,2010-12-09 07:39:40
239980,1181,1701,NUR,PAT,2010-12-09 07:39:40
239980,1210,1307,NUR,PAT,2010-12-09 07:39:40
240000,1115,1210,NUR,NUR,2010-12-09 07:40:00
240000,1115,1307,NUR,PAT,2010-12-09 07:40:00
240000,1295,1658,NUR,ADM,2010-12-09 07:40:00
240000,1115,1378,NUR,PAT,2010-12-09 07:40:00
240000,1210,1307,NUR,PAT,2010-12-09 07:40:00
240020,1115,1210,NUR,NUR,2010-12-09 07:40:20
240020,1193,1385,NUR,PAT,2010-12-09 07:40:20
240020,1295,1658,NUR,ADM,2010-12-09 07:40:20
240020,1210,1307,NUR,PAT,2010-12-09 07:40:20
240040,1115,1210,NUR,NUR,2010-12-09 07:40:40
240040,1115,1307,NUR,PAT,2010-12-09 07:40:40
240040,1295,1658,NUR,ADM,2010-12-09 07:40:40
240040,1210,1307,NUR,PAT,2010-12-09 07:40:40
240060,1115,1210,NUR,NUR,2010-12-09 07:41:00
240060,1115,1307,NUR,PAT,2010-12-09 07:41:00
240060,1295,1658,NUR,ADM,2010-12-09 07:41:00
240060,1181,1701,NUR,PAT,2010-12-09 07:41:00
240060,1210,1307,NUR,PAT,2010-12-09 07:41:00
240080,1115,1210,NUR,NUR,2010-12-09 07:41:20
240080,1115,1307,NUR,PAT,2010-12-09 07:41:20
240080,1295,1658,NUR,ADM,2010-12-09 07:41:20
240080,1181,1701,NUR,PAT,2010-12-09 07:41:20
240080,1210,1307,NUR,PAT,2010-12-09 07:41:20
240100,1115,1210,NUR,NUR,2010-12-09 07:41:40
240100,1115,1307,NUR,PAT,2010-12-09 07:41:40
240100,1295,1658,NUR,ADM,2010-12-09 07:41:40
240100,1210,1307,NUR,PAT,2010-12-09 07:41:40
240120,1115,1210,NUR,NUR,2010-12-09 07:42:00
240120,1115,1307,NUR,PAT,2010-12-09 07:42:00
240120,1210,1307,NUR,PAT,2010-12-09 07:42:00
240140,1115,1210,NUR,NUR,2010-12-09 07:42:20
240140,1115,1307,NUR,PAT,2010-12-09 07:42:20
240140,1295,1658,NUR,ADM,2010-12-09 07:42:20
240140,1210,1307,NUR,PAT,2010-12-09 07:42:20
240160,1115,1210,NUR,NUR,2010-12-09 07:42:40
240160,1115,1307,NUR,PAT,2010-12-09 07:42:40
240160,1295,1658,NUR,ADM,2010-12-09 07:42:40
240160,1210,1307,NUR,PAT,2010-12-09 07:42:40
240180,1115,1210,NUR,NUR,2010-12-09 07:43:00
240180,1115,1307,NUR,PAT,2010-12-09 07:43:00
240180,1295,1658,NUR,ADM,2010-12-09 07:43:00
240180,1181,1701,NUR,PAT,2010-12-09 07:43:00
240180,1210,1307,NUR,PAT,2010-12-09 07:43:00
240200,1115,1210,NUR,NUR,2010-12-09 07:43:20
240200,1115,1307,NUR,PAT,2010-12-09 07:43:20
240200,1193,1385,NUR,PAT,2010-12-09 07:43:20
240200,1295,1658,NUR,ADM,2010-12-09 07:43:20
240220,1115,1210,NUR,NUR,2010-12-09 07:43:40
240220,1115,1307,NUR,PAT,2010-12-09 07:43:40
240220,1193,1385,NUR,PAT,2010-12-09 07:43:40
240220,1295,1658,NUR,ADM,2010-12-09 07:43:40
240220,1115,1378,NUR,PAT,2010-12-09 07:43:40
240240,1115,1210,NUR,NUR,2010-12-09 07:44:00
240240,1115,1307,NUR,PAT,2010-12-09 07:44:00
240240,1193,1385,NUR,PAT,2010-12-09 07:44:00
240240,1295,1625,NUR,NUR,2010-12-09 07:44:00
240260,1115,1210,NUR,NUR,2010-12-09 07:44:20
240260,1295,1625,NUR,NUR,2010-12-09 07:44:20
240260,1205,1769,NUR,PAT,2010-12-09 07:44:20
240280,1193,1385,NUR,PAT,2010-12-09 07:44:40
240280,1295,1625,NUR,NUR,2010-12-09 07:44:40
240300,1115,1193,NUR,NUR,2010-12-09 07:45:00
240320,1115,1193,NUR,NUR,2010-12-09 07:45:20
240320,1210,1378,NUR,PAT,2010-12-09 07:45:20
240320,1181,1701,NUR,PAT,2010-12-09 07:45:20
240360,1115,1210,NUR,NUR,2010-12-09 07:46:00
240360,1115,1378,NUR,PAT,2010-12-09 07:46:00
240360,1295,1625,NUR,NUR,2010-12-09 07:46:00
240360,1181,1701,NUR,PAT,2010-12-09 07:46:00
240380,1295,1625,NUR,NUR,2010-12-09 07:46:20
240380,1181,1701,NUR,PAT,2010-12-09 07:46:20
240380,1210,1307,NUR,PAT,2010-12-09 07:46:20
240400,1115,1210,NUR,NUR,2010-12-09 07:46:40
240400,1295,1625,NUR,NUR,2010-12-09 07:46:40
240400,1181,1701,NUR,PAT,2010-12-09 07:46:40
240420,1115,1210,NUR,NUR,2010-12-09 07:47:00
240420,1295,1625,NUR,NUR,2010-12-09 07:47:00
240420,1181,1701,NUR,PAT,2010-12-09 07:47:00
240440,1295,1625,NUR,NUR,2010-12-09 07:47:20
240440,1181,1701,NUR,PAT,2010-12-09 07:47:20
240460,1295,1625,NUR,NUR,2010-12-09 07:47:40
240460,1181,1701,NUR,PAT,2010-12-09 07:47:40
240480,1115,1210,NUR,NUR,2010-12-09 07:48:00
240480,1365,1658,PAT,ADM,2010-12-09 07:48:00
240480,1295,1625,NUR,NUR,2010-12-09 07:48:00
240500,1365,1658,PAT,ADM,2010-12-09 07:48:20
240500,1295,1625,NUR,NUR,2010-12-09 07:48:20
240520,1365,1658,PAT,ADM,2010-12-09 07:48:40
240520,1295,1625,NUR,NUR,2010-12-09 07:48:40
240540,1295,1625,NUR,NUR,2010-12-09 07:49:00
240560,1295,1625,NUR,NUR,2010-12-09 07:49:20
240580,1295,1625,NUR,NUR,2010-12-09 07:49:40
240600,1193,1210,NUR,NUR,2010-12-09 07:50:00
240620,1193,1210,NUR,NUR,2010-12-09 07:50:20
240640,1193,1658,NUR,ADM,2010-12-09 07:50:40
240660,1193,1658,NUR,ADM,2010-12-09 07:51:00
240660,1193,1401,NUR,PAT,2010-12-09 07:51:00
240680,1193,1658,NUR,ADM,2010-12-09 07:51:20
240680,1205,1658,NUR,ADM,2010-12-09 07:51:20
240700,1193,1658,NUR,ADM,2010-12-09 07:51:40
240700,1205,1658,NUR,ADM,2010-12-09 07:51:40
240720,1193,1658,NUR,ADM,2010-12-09 07:52:00
240740,1210,1658,NUR,ADM,2010-12-09 07:52:20
240740,1193,1658,NUR,ADM,2010-12-09 07:52:20
240740,1181,1210,NUR,NUR,2010-12-09 07:52:20
240740,1205,1658,NUR,ADM,2010-12-09 07:52:20
240760,1181,1701,NUR,PAT,2010-12-09 07:52:40
240800,1193,1210,NUR,NUR,2010-12-09 07:53:20
240800,1115,1658,NUR,ADM,2010-12-09 07:53:20
240820,1193,1210,NUR,NUR,2010-12-09 07:53:40
240820,1363,1460,PAT,PAT,2010-12-09 07:53:40
240840,1115,1210,NUR,NUR,2010-12-09 07:54:00
240840,1210,1658,NUR,ADM,2010-12-09 07:54:00
240840,1115,1658,NUR,ADM,2010-12-09 07:54:00
240840,1193,1391,NUR,PAT,2010-12-09 07:54:00
240840,1205,1658,NUR,ADM,2010-12-09 07:54:00
240840,1205,1210,NUR,NUR,2010-12-09 07:54:00
240860,1115,1210,NUR,NUR,2010-12-09 07:54:20
240860,1210,1658,NUR,ADM,2010-12-09 07:54:20
240860,1115,1658,NUR,ADM,2010-12-09 07:54:20
240860,1193,1391,NUR,PAT,2010-12-09 07:54:20
240860,1181,1701,NUR,PAT,2010-12-09 07:54:20
240880,1115,1210,NUR,NUR,2010-12-09 07:54:40
240880,1210,1658,NUR,ADM,2010-12-09 07:54:40
240880,1115,1658,NUR,ADM,2010-12-09 07:54:40
240880,1193,1391,NUR,PAT,2010-12-09 07:54:40
240900,1115,1210,NUR,NUR,2010-12-09 07:55:00
240900,1193,1391,NUR,PAT,2010-12-09 07:55:00
240920,1210,1658,NUR,ADM,2010-12-09 07:55:20
240920,1658,1701,ADM,PAT,2010-12-09 07:55:20
240920,1181,1391,NUR,PAT,2010-12-09 07:55:20
240920,1115,1658,NUR,ADM,2010-12-09 07:55:20
240940,1115,1210,NUR,NUR,2010-12-09 07:55:40
240940,1210,1658,NUR,ADM,2010-12-09 07:55:40
240940,1181,1193,NUR,NUR,2010-12-09 07:55:40
240940,1115,1658,NUR,ADM,2010-12-09 07:55:40
240940,1193,1391,NUR,PAT,2010-12-09 07:55:40
240960,1115,1210,NUR,NUR,2010-12-09 07:56:00
240960,1210,1658,NUR,ADM,2010-12-09 07:56:00
240960,1115,1193,NUR,NUR,2010-12-09 07:56:00
240960,1115,1658,NUR,ADM,2010-12-09 07:56:00
240980,1115,1210,NUR,NUR,2010-12-09 07:56:20
240980,1210,1658,NUR,ADM,2010-12-09 07:56:20
240980,1115,1658,NUR,ADM,2010-12-09 07:56:20
241000,1115,1210,NUR,NUR,2010-12-09 07:56:40
241000,1210,1658,NUR,ADM,2010-12-09 07:56:40
241000,1181,1391,NUR,PAT,2010-12-09 07:56:40
241000,1115,1658,NUR,ADM,2010-12-09 07:56:40
241000,1193,1460,NUR,PAT,2010-12-09 07:56:40
241020,1115,1210,NUR,NUR,2010-12-09 07:57:00
241020,1210,1658,NUR,ADM,2010-12-09 07:57:00
241020,1115,1658,NUR,ADM,2010-12-09 07:57:00
241020,1295,1625,NUR,NUR,2010-12-09 07:57:00
241020,1193,1205,NUR,NUR,2010-12-09 07:57:00
241040,1115,1210,NUR,NUR,2010-12-09 07:57:20
241040,1210,1658,NUR,ADM,2010-12-09 07:57:20
241040,1115,1658,NUR,ADM,2010-12-09 07:57:20
241040,1295,1625,NUR,NUR,2010-12-09 07:57:20
241040,1193,1205,NUR,NUR,2010-12-09 07:57:20
241040,1193,1460,NUR,PAT,2010-12-09 07:57:20
241060,1115,1210,NUR,NUR,2010-12-09 07:57:40
241060,1115,1658,NUR,ADM,2010-12-09 07:57:40
241060,1295,1625,NUR,NUR,2010-12-09 07:57:40
241060,1115,1701,NUR,PAT,2010-12-09 07:57:40
241060,1193,1205,NUR,NUR,2010-12-09 07:57:40
241080,1115,1210,NUR,NUR,2010-12-09 07:58:00
241080,1295,1625,NUR,NUR,2010-12-09 07:58:00
241080,1193,1205,NUR,NUR,2010-12-09 07:58:00
241100,1115,1210,NUR,NUR,2010-12-09 07:58:20
241100,1210,1658,NUR,ADM,2010-12-09 07:58:20
241100,1625,1658,NUR,ADM,2010-12-09 07:58:20
241100,1115,1658,NUR,ADM,2010-12-09 07:58:20
241100,1295,1625,NUR,NUR,2010-12-09 07:58:20
241100,1193,1205,NUR,NUR,2010-12-09 07:58:20
241120,1295,1625,NUR,NUR,2010-12-09 07:58:40
241120,1193,1205,NUR,NUR,2010-12-09 07:58:40
241140,1295,1625,NUR,NUR,2010-12-09 07:59:00
241140,1193,1205,NUR,NUR,2010-12-09 07:59:00
241160,1295,1625,NUR,NUR,2010-12-09 07:59:20
241160,1193,1205,NUR,NUR,2010-12-09 07:59:20
241160,1205,1460,NUR,PAT,2010-12-09 07:59:20
241180,1115,1385,NUR,PAT,2010-12-09 07:59:40
241180,1210,1383,NUR,PAT,2010-12-09 07:59:40
241180,1295,1625,NUR,NUR,2010-12-09 07:59:40
241180,1193,1205,NUR,NUR,2010-12-09 07:59:40
241200,1115,1658,NUR,ADM,2010-12-09 08:00:00
241200,1295,1625,NUR,NUR,2010-12-09 08:00:00
241200,1193,1205,NUR,NUR,2010-12-09 08:00:00
241220,1210,1383,NUR,PAT,2010-12-09 08:00:20
241220,1115,1658,NUR,ADM,2010-12-09 08:00:20
241220,1295,1625,NUR,NUR,2010-12-09 08:00:20
241220,1193,1205,NUR,NUR,2010-12-09 08:00:20
241220,1205,1460,NUR,PAT,2010-12-09 08:00:20
241240,1115,1658,NUR,ADM,2010-12-09 08:00:40
241240,1295,1625,NUR,NUR,2010-12-09 08:00:40
241240,1193,1205,NUR,NUR,2010-12-09 08:00:40
241260,1210,1383,NUR,PAT,2010-12-09 08:01:00
241260,1115,1658,NUR,ADM,2010-12-09 08:01:00
241260,1295,1625,NUR,NUR,2010-12-09 08:01:00
241260,1193,1205,NUR,NUR,2010-12-09 08:01:00
241260,1401,1625,PAT,NUR,2010-12-09 08:01:00
241280,1210,1383,NUR,PAT,2010-12-09 08:01:20
241280,1115,1658,NUR,ADM,2010-12-09 08:01:20
241280,1295,1625,NUR,NUR,2010-12-09 08:01:20
241280,1193,1205,NUR,NUR,2010-12-09 08:01:20
241280,1205,1460,NUR,PAT,2010-12-09 08:01:20
241300,1210,1383,NUR,PAT,2010-12-09 08:01:40
241300,1115,1658,NUR,ADM,2010-12-09 08:01:40
241300,1295,1625,NUR,NUR,2010-12-09 08:01:40
241300,1193,1205,NUR,NUR,2010-12-09 08:01:40
241300,1205,1460,NUR,PAT,2010-12-09 08:01:40
241300,1401,1625,PAT,NUR,2010-12-09 08:01:40
241320,1115,1658,NUR,ADM,2010-12-09 08:02:00
241320,1295,1625,NUR,NUR,2010-12-09 08:02:00
241320,1295,1401,NUR,PAT,2010-12-09 08:02:00
241320,1401,1625,PAT,NUR,2010-12-09 08:02:00
241340,1181,1391,NUR,PAT,2010-12-09 08:02:20
241340,1115,1658,NUR,ADM,2010-12-09 08:02:20
241340,1295,1625,NUR,NUR,2010-12-09 08:02:20
241340,1295,1401,NUR,PAT,2010-12-09 08:02:20
241360,1210,1383,NUR,PAT,2010-12-09 08:02:40
241360,1181,1391,NUR,PAT,2010-12-09 08:02:40
241360,1115,1658,NUR,ADM,2010-12-09 08:02:40
241360,1401,1625,PAT,NUR,2010-12-09 08:02:40
241380,1193,1658,NUR,ADM,2010-12-09 08:03:00
241380,1115,1658,NUR,ADM,2010-12-09 08:03:00
241380,1295,1625,NUR,NUR,2010-12-09 08:03:00
241380,1295,1401,NUR,PAT,2010-12-09 08:03:00
241380,1401,1625,PAT,NUR,2010-12-09 08:03:00
241400,1193,1658,NUR,ADM,2010-12-09 08:03:20
241400,1115,1193,NUR,NUR,2010-12-09 08:03:20
241400,1181,1391,NUR,PAT,2010-12-09 08:03:20
241400,1115,1658,NUR,ADM,2010-12-09 08:03:20
241400,1295,1625,NUR,NUR,2010-12-09 08:03:20
241400,1401,1625,PAT,NUR,2010-12-09 08:03:20
241420,1193,1658,NUR,ADM,2010-12-09 08:03:40
241420,1115,1193,NUR,NUR,2010-12-09 08:03:40
241420,1181,1391,NUR,PAT,2010-12-09 08:03:40
241420,1115,1658,NUR,ADM,2010-12-09 08:03:40
241420,1210,1401,NUR,PAT,2010-12-09 08:03:40
241440,1210,1295,NUR,NUR,2010-12-09 08:04:00
241440,1193,1658,NUR,ADM,2010-12-09 08:04:00
241440,1210,1401,NUR,PAT,2010-12-09 08:04:00
241440,1115,1378,NUR,PAT,2010-12-09 08:04:00
241440,1295,1625,NUR,NUR,2010-12-09 08:04:00
241440,1295,1401,NUR,PAT,2010-12-09 08:04:00
241440,1401,1625,PAT,NUR,2010-12-09 08:04:00
241460,1115,1378,NUR,PAT,2010-12-09 08:04:20
241460,1205,1460,NUR,PAT,2010-12-09 08:04:20
241460,1295,1401,NUR,PAT,2010-12-09 08:04:20
241460,1401,1625,PAT,NUR,2010-12-09 08:04:20
241480,1210,1658,NUR,ADM,2010-12-09 08:04:40
241480,1193,1210,NUR,NUR,2010-12-09 08:04:40
241480,1115,1378,NUR,PAT,2010-12-09 08:04:40
241480,1295,1625,NUR,NUR,2010-12-09 08:04:40
241480,1205,1460,NUR,PAT,2010-12-09 08:04:40
241480,1401,1625,PAT,NUR,2010-12-09 08:04:40
241500,1210,1658,NUR,ADM,2010-12-09 08:05:00
241500,1193,1210,NUR,NUR,2010-12-09 08:05:00
241500,1115,1378,NUR,PAT,2010-12-09 08:05:00
241500,1295,1625,NUR,NUR,2010-12-09 08:05:00
241500,1295,1401,NUR,PAT,2010-12-09 08:05:00
241520,1210,1658,NUR,ADM,2010-12-09 08:05:20
241520,1115,1378,NUR,PAT,2010-12-09 08:05:20
241520,1295,1625,NUR,NUR,2010-12-09 08:05:20
241520,1295,1401,NUR,PAT,2010-12-09 08:05:20
241540,1115,1210,NUR,NUR,2010-12-09 08:05:40
241540,1210,1658,NUR,ADM,2010-12-09 08:05:40
241540,1115,1658,NUR,ADM,2010-12-09 08:05:40
241540,1115,1378,NUR,PAT,2010-12-09 08:05:40
241540,1295,1625,NUR,NUR,2010-12-09 08:05:40
241540,1295,1401,NUR,PAT,2010-12-09 08:05:40
241560,1210,1658,NUR,ADM,2010-12-09 08:06:00
241560,1295,1625,NUR,NUR,2010-12-09 08:06:00
241560,1295,1401,NUR,PAT,2010-12-09 08:06:00
241580,1115,1210,NUR,NUR,2010-12-09 08:06:20
241580,1210,1658,NUR,ADM,2010-12-09 08:06:20
241580,1115,1658,NUR,ADM,2010-12-09 08:06:20
241580,1295,1625,NUR,NUR,2010-12-09 08:06:20
241600,1115,1210,NUR,NUR,2010-12-09 08:06:40
241600,1210,1658,NUR,ADM,2010-12-09 08:06:40
241600,1115,1658,NUR,ADM,2010-12-09 08:06:40
241620,1115,1210,NUR,NUR,2010-12-09 08:07:00
241620,1210,1658,NUR,ADM,2010-12-09 08:07:00
241620,1115,1658,NUR,ADM,2010-12-09 08:07:00
241620,1295,1625,NUR,NUR,2010-12-09 08:07:00
241640,1115,1210,NUR,NUR,2010-12-09 08:07:20
241640,1210,1658,NUR,ADM,2010-12-09 08:07:20
241640,1115,1658,NUR,ADM,2010-12-09 08:07:20
241640,1295,1625,NUR,NUR,2010-12-09 08:07:20
241640,1401,1625,PAT,NUR,2010-12-09 08:07:20
241640,1193,1295,NUR,NUR,2010-12-09 08:07:20
241660,1115,1210,NUR,NUR,2010-12-09 08:07:40
241660,1210,1658,NUR,ADM,2010-12-09 08:07:40
241660,1115,1658,NUR,ADM,2010-12-09 08:07:40
241660,1401,1625,PAT,NUR,2010-12-09 08:07:40
241680,1115,1658,NUR,ADM,2010-12-09 08:08:00
241680,1295,1625,NUR,NUR,2010-12-09 08:08:00
241680,1295,1401,NUR,PAT,2010-12-09 08:08:00
241680,1193,1625,NUR,NUR,2010-12-09 08:08:00
241680,1193,1401,NUR,PAT,2010-12-09 08:08:00
241680,1193,1295,NUR,NUR,2010-12-09 08:08:00
241700,1115,1658,NUR,ADM,2010-12-09 08:08:20
241700,1210,1702,NUR,PAT,2010-12-09 08:08:20
241700,1401,1625,PAT,NUR,2010-12-09 08:08:20
241700,1193,1401,NUR,PAT,2010-12-09 08:08:20
241700,1193,1295,NUR,NUR,2010-12-09 08:08:20
241720,1210,1702,NUR,PAT,2010-12-09 08:08:40
241720,1401,1625,PAT,NUR,2010-12-09 08:08:40
241720,1193,1295,NUR,NUR,2010-12-09 08:08:40
241740,1115,1658,NUR,ADM,2010-12-09 08:09:00
241740,1210,1702,NUR,PAT,2010-12-09 08:09:00
